,UniprotID,PubChem_CID,interaction
24001,Q9NXA8,456214,0
24002,Q9NXA8,459617,0
24003,Q9NXA8,462382,0
24004,Q9NXA8,517277,0
24005,Q9NXA8,627458,0
24006,Q9NXA8,642376,0
24007,Q9NXA8,657298,0
24008,Q9NXA8,1349907,0
24009,Q9NXA8,1548887,0
24011,Q9NXA8,2733487,0
24012,Q9NXA8,3032552,0
24013,Q9NXA8,3082143,0
24014,Q9NXA8,4521392,0
24016,Q9NXA8,5280953,0
24017,Q9NXA8,5281703,0
24018,Q9NXA8,5281787,0
24019,Q9NXA8,5284359,0
24020,Q9NXA8,5284616,0
24021,Q9NXA8,5287969,0
24022,Q9NXA8,5288209,0
24023,Q9NXA8,5311497,0
24024,Q9NXA8,5315263,0
24025,Q9NXA8,5330286,0
24026,Q9NXA8,5388993,0
24027,Q9NXA8,5460467,0
24028,Q9NXA8,6433207,0
24029,Q9NXA8,6438357,0
24030,Q9NXA8,6442177,0
24031,Q9NXA8,6452300,0
24032,Q9NXA8,6917864,0
24033,Q9NXA8,6918638,0
24034,Q9NXA8,9855813,0
24035,Q9NXA8,9887054,0
24036,Q9NXA8,9988135,0
24037,Q9NXA8,10017512,0
24038,Q9NXA8,10214423,0
24039,Q9NXA8,11719003,0
24040,Q9NXA8,11751549,0
24041,Q9NXA8,15571694,0
24042,Q9NXA8,15983966,0
24043,Q9NXA8,16222096,0
24044,Q9NXA8,16654980,0
24045,Q9NXA8,16682730,0
24046,Q9NXA8,16718576,0
24047,Q9NXA8,21679027,0
24048,Q9NXA8,23672308,0
24049,Q9NXA8,24785538,0
24050,Q9NXA8,24857286,0
24051,Q9NXA8,25033539,0
24052,Q9NXA8,42611257,0
24053,Q9NXA8,44462760,0
24054,Q9NXA8,44631903,0
24055,Q9NXA8,44631912,0
24056,Q9NXA8,45375953,0
24057,Q9NXA8,46207586,0
24058,Q9NXA8,46220502,0
24059,Q9NXA8,46854655,0
24060,Q9NXA8,50992434,0
24061,Q9NXA8,54215251,0
24062,Q9NXA8,54670067,0
24063,Q9NXA8,54676038,0
24064,Q9NXA8,54676228,0
24065,Q9NXA8,56649281,0
24066,Q9NXA8,71494949,0
24067,Q9NXA8,71600087,0
24068,Q9NXA8,86278622,0
24069,Q9NXA8,86287518,0
24070,Q9NXA8,121492971,0
24071,Q9NXA8,131633415,0
24072,Q9NXA8,135984730,0
24073,Q9NXA8,168010173,0
24074,Q9NXA8,178,0
24075,Q9NXA8,206,0
24076,Q9NXA8,222,0
24077,Q9NXA8,300,0
24078,Q9NXA8,312,0
24079,Q9NXA8,460,0
24080,Q9NXA8,931,0
24081,Q9NXA8,980,0
24082,Q9NXA8,1018,0
24083,Q9NXA8,1775,0
24084,Q9NXA8,2083,0
24085,Q9NXA8,2162,0
24086,Q9NXA8,2247,0
24087,Q9NXA8,2265,0
24088,Q9NXA8,2286,0
24089,Q9NXA8,2333,0
24090,Q9NXA8,2361,0
24091,Q9NXA8,2375,0
24093,Q9NXA8,2540,0
24094,Q9NXA8,2703,0
24095,Q9NXA8,2796,0
24096,Q9NXA8,2998,0
24097,Q9NXA8,3017,0
24098,Q9NXA8,3053,0
24099,Q9NXA8,3101,0
24100,Q9NXA8,3331,0
24101,Q9NXA8,3347,0
24102,Q9NXA8,3440,0
24103,Q9NXA8,3446,0
24104,Q9NXA8,3488,0
24105,Q9NXA8,3589,0
24106,Q9NXA8,3672,0
24107,Q9NXA8,3758,0
24108,Q9NXA8,3763,0
24109,Q9NXA8,3779,0
24110,Q9NXA8,3899,0
24111,Q9NXA8,4156,0
24112,Q9NXA8,4247,0
24113,Q9NXA8,4284,0
24114,Q9NXA8,4449,0
24115,Q9NXA8,4485,0
24116,Q9NXA8,4495,0
24117,Q9NXA8,4594,0
24118,Q9NXA8,4754,0
24119,Q9NXA8,4778,0
24120,Q9NXA8,4788,0
24121,Q9NXA8,4829,0
24122,Q9NXA8,4871,0
24123,Q9NXA8,4873,0
24124,Q9NXA8,4943,0
24125,Q9NXA8,5042,0
24126,Q9NXA8,5206,0
24127,Q9NXA8,5213,0
24128,Q9NXA8,5234,0
24129,Q9NXA8,5382,0
24130,Q9NXA8,5519,0
24131,Q9NXA8,5591,0
24132,Q9NXA8,5754,0
24133,Q9NXA8,5755,0
24134,Q9NXA8,5756,0
24135,Q9NXA8,5789,0
24136,Q9NXA8,5819,0
24137,Q9NXA8,5852,0
24138,Q9NXA8,5889,0
24139,Q9NXA8,5917,0
24140,Q9NXA8,5920,0
24141,Q9NXA8,5988,0
24142,Q9NXA8,5994,0
24143,Q9NXA8,5997,0
24144,Q9NXA8,6013,0
24145,Q9NXA8,6041,0
24146,Q9NXA8,6128,0
24147,Q9NXA8,6228,0
24148,Q9NXA8,6251,0
24149,Q9NXA8,6366,0
24150,Q9NXA8,6529,0
24151,Q9NXA8,6540,0
24152,Q9NXA8,6618,0
24153,Q9NXA8,6625,0
24154,Q9NXA8,6944,0
24155,Q9NXA8,6950,0
24156,Q9NXA8,7187,0
24157,Q9NXA8,7961,0
24158,Q9NXA8,8445,0
24159,Q9NXA8,8561,0
24160,Q9NXA8,8742,0
24161,Q9NXA8,8814,0
24162,Q9NXA8,8955,0
24163,Q9NXA8,9119,0
24164,Q9NXA8,9154,0
24165,Q9NXA8,9416,0
24166,Q9NXA8,9687,0
24167,Q9NXA8,9723,0
24168,Q9NXA8,9880,0
24169,Q9NXA8,10288,0
24170,Q9NXA8,10635,0
24171,Q9NXA8,11349,0
24172,Q9NXA8,11742,0
24173,Q9NXA8,11747,0
24174,Q9NXA8,12389,0
24175,Q9NXA8,12699,0
24176,Q9NXA8,13089,0
24177,Q9NXA8,13109,0
24178,Q9NXA8,13257,0
24179,Q9NXA8,13591,0
24180,Q9NXA8,13836,0
24181,Q9NXA8,14257,0
24182,Q9NXA8,14410,0
24183,Q9NXA8,15032,0
24184,Q9NXA8,15787,0
24185,Q9NXA8,16322,0
24186,Q9NXA8,17570,0
24187,Q9NXA8,18728,0
24188,Q9NXA8,22932,0
24191,Q9NXA8,23985,0
24192,Q9NXA8,24012,0
24193,Q9NXA8,24014,0
24194,Q9NXA8,24085,0
24195,Q9NXA8,24197,0
24196,Q9NXA8,24408,0
24197,Q9NXA8,24808,0
24198,Q9NXA8,24965,0
24199,Q9NXA8,25674,0
24200,Q9NXA8,26176,0
24201,Q9NXA8,31369,0
24202,Q9NXA8,32014,0
24203,Q9NXA8,36159,0
24204,Q9NXA8,36811,0
24205,Q9NXA8,37034,0
24206,Q9NXA8,37035,0
24207,Q9NXA8,37036,0
24208,Q9NXA8,37182,0
24209,Q9NXA8,38018,0
24210,Q9NXA8,38251,0
24211,Q9NXA8,38479,0
24212,Q9NXA8,39042,0
24213,Q9NXA8,39385,0
24214,Q9NXA8,43226,0
24215,Q9NXA8,43234,0
24216,Q9NXA8,47462,0
24217,Q9NXA8,47936,0
24218,Q9NXA8,53232,0
24219,Q9NXA8,55245,0
24220,Q9NXA8,60700,0
24221,Q9NXA8,60961,0
24222,Q9NXA8,61486,0
24223,Q9NXA8,62531,0
24224,Q9NXA8,62959,0
24225,Q9NXA8,63090,0
24226,Q9NXA8,66021,0
24227,Q9NXA8,66420,0
24228,Q9NXA8,67296,0
24229,Q9NXA8,67545,0
24230,Q9NXA8,67821,0
24231,Q9NXA8,68546,0
24232,Q9NXA8,68861,0
24233,Q9NXA8,72304,0
24234,Q9NXA8,72435,0
24235,Q9NXA8,73665,0
24236,Q9NXA8,73864,0
24237,Q9NXA8,75576,0
24238,Q9NXA8,75725,0
24239,Q9NXA8,76302,0
24240,Q9NXA8,82146,0
24241,Q9NXA8,83975,0
24242,Q9NXA8,84704,0
24243,Q9NXA8,86132,0
24244,Q9NXA8,91511,0
24245,Q9NXA8,91820,0
24246,Q9NXA8,95168,0
24247,Q9NXA8,95170,0
24248,Q9NXA8,100332,0
24249,Q9NXA8,100907,0
24250,Q9NXA8,103634,0
24251,Q9NXA8,104730,0
24252,Q9NXA8,104741,0
24253,Q9NXA8,104850,0
24254,Q9NXA8,104865,0
24255,Q9NXA8,107935,0
24256,Q9NXA8,107982,0
24257,Q9NXA8,108007,0
24258,Q9NXA8,123976,0
24259,Q9NXA8,124886,0
24260,Q9NXA8,129228,0
24261,Q9NXA8,136917,0
24262,Q9NXA8,158103,0
24263,Q9NXA8,158333,0
24264,Q9NXA8,160570,0
24265,Q9NXA8,168836,0
24266,Q9NXA8,170209,0
24267,Q9NXA8,171092,0
24268,Q9NXA8,179337,0
24269,Q9NXA8,216239,0
24270,Q9NXA8,232446,0
24271,Q9NXA8,439260,0
24272,Q9NXA8,441074,0
24273,Q9NXA8,441140,0
24274,Q9NXA8,441325,0
24275,Q9NXA8,442428,0
24276,Q9NXA8,444266,0
24277,Q9NXA8,445643,0
24278,Q9NXA8,446320,0
24279,Q9NXA8,446512,0
24280,Q9NXA8,449171,0
24281,Q9NXA8,449459,0
24282,Q9NXA8,480764,0
24283,Q9NXA8,480774,0
24284,Q9NXA8,493570,0
24285,Q9NXA8,542762,0
24286,Q9NXA8,608116,0
24287,Q9NXA8,637568,0
24288,Q9NXA8,656583,0
24289,Q9NXA8,657180,0
24290,Q9NXA8,688802,0
24291,Q9NXA8,969491,0
24292,Q9NXA8,1117196,0
24293,Q9NXA8,2724354,0
24294,Q9NXA8,2733404,0
24295,Q9NXA8,2733484,0
24296,Q9NXA8,2999413,0
24297,Q9NXA8,3083544,0
24298,Q9NXA8,4668801,0
24299,Q9NXA8,5245480,0
24300,Q9NXA8,5278396,0
24301,Q9NXA8,5280373,0
24302,Q9NXA8,5280805,0
24303,Q9NXA8,5280961,0
24304,Q9NXA8,5281607,0
24305,Q9NXA8,5281707,0
24306,Q9NXA8,5281807,0
24307,Q9NXA8,5281969,0
24308,Q9NXA8,5282379,0
24309,Q9NXA8,5283344,0
24310,Q9NXA8,5283731,0
24311,Q9NXA8,5284627,0
24312,Q9NXA8,5311333,0
24313,Q9NXA8,5318997,0
24314,Q9NXA8,5323714,0
24315,Q9NXA8,5328779,0
24316,Q9NXA8,5355130,0
24317,Q9NXA8,5357402,0
24318,Q9NXA8,5358116,0
24319,Q9NXA8,5359268,0
24320,Q9NXA8,5359597,0
24321,Q9NXA8,5360373,0
24322,Q9NXA8,5360545,0
24323,Q9NXA8,5460341,0
24324,Q9NXA8,5462222,0
24325,Q9NXA8,5470187,0
24326,Q9NXA8,5491959,0
24327,Q9NXA8,5748352,0
24328,Q9NXA8,6437063,0
24329,Q9NXA8,6437371,0
24330,Q9NXA8,6451150,0
24332,Q9NXA8,6912226,0
24333,Q9NXA8,6914273,0
24334,Q9NXA8,6918055,0
24335,Q9NXA8,6918386,0
24336,Q9NXA8,7433743,0
24337,Q9NXA8,9823887,0
24338,Q9NXA8,9825149,0
24339,Q9NXA8,9848818,0
24340,Q9NXA8,9898279,0
24341,Q9NXA8,9904141,0
24342,Q9NXA8,9937619,0
24343,Q9NXA8,9989226,0
24344,Q9NXA8,11318905,0
24345,Q9NXA8,11476171,0
24346,Q9NXA8,13962857,0
24347,Q9NXA8,14771682,0
24348,Q9NXA8,15951529,0
24349,Q9NXA8,16218924,0
24350,Q9NXA8,16684434,0
24351,Q9NXA8,16760658,0
24352,Q9NXA8,17755052,0
24353,Q9NXA8,20057167,0
24354,Q9NXA8,21599928,0
24355,Q9NXA8,22788210,0
24356,Q9NXA8,22882070,0
24357,Q9NXA8,23676225,0
24358,Q9NXA8,24778708,0
24359,Q9NXA8,24964624,0
24360,Q9NXA8,25074887,0
24361,Q9NXA8,54690031,0
24362,Q9NXA8,56842239,0
24363,Q9NXA8,56973721,0
24364,Q9NXA8,86278274,0
24365,Q9NXA8,90488743,0
24366,Q9NXA8,129010138,0
24367,Q9NXA8,131634194,0
24368,Q9NXA8,135398511,0
24369,Q9NXA8,135398737,0
24370,Q9NXA8,135423792,0
24371,Q9NXA8,135484659,0
24372,Q9NXA8,137229713,0
24373,Q9NXA8,149435321,0
24374,Q9NXA8,168010143,0
24375,Q9NXA8,227,0
24376,Q9NXA8,464,0
24377,Q9NXA8,527,0
24378,Q9NXA8,558,0
24379,Q9NXA8,674,0
24380,Q9NXA8,763,0
24381,Q9NXA8,778,0
24382,Q9NXA8,790,0
24383,Q9NXA8,802,0
24384,Q9NXA8,807,0
24385,Q9NXA8,943,0
24386,Q9NXA8,999,0
24387,Q9NXA8,1045,0
24388,Q9NXA8,1061,0
24389,Q9NXA8,1102,0
24390,Q9NXA8,1103,0
24391,Q9NXA8,1145,0
24392,Q9NXA8,1146,0
24393,Q9NXA8,3520,0
24394,Q9NXA8,3845,0
24395,Q9NXA8,4455,0
24396,Q9NXA8,5862,0
24397,Q9NXA8,6184,0
24398,Q9NXA8,6329,0
24399,Q9NXA8,6341,0
24400,Q9NXA8,6675,0
24401,Q9NXA8,8130,0
24402,Q9NXA8,8175,0
24403,Q9NXA8,10111,0
24404,Q9NXA8,10258,0
24405,Q9NXA8,10964,0
24406,Q9NXA8,14969,0
24407,Q9NXA8,21109,0
24408,Q9NXA8,31289,0
24409,Q9NXA8,38078,0
24410,Q9NXA8,38347,0
24411,Q9NXA8,55891,0
24412,Q9NXA8,60846,0
24413,Q9NXA8,65351,0
24414,Q9NXA8,69698,0
24415,Q9NXA8,73318,0
24416,Q9NXA8,76716,0
24417,Q9NXA8,108192,0
24418,Q9NXA8,114833,0
24419,Q9NXA8,115255,0
24420,Q9NXA8,119593,0
24421,Q9NXA8,123796,0
24422,Q9NXA8,123798,0
24423,Q9NXA8,123831,0
24424,Q9NXA8,123979,0
24425,Q9NXA8,145068,0
24426,Q9NXA8,160437,0
24427,Q9NXA8,169148,0
24428,Q9NXA8,439918,0
24429,Q9NXA8,440713,0
24430,Q9NXA8,440810,0
24431,Q9NXA8,441564,0
24432,Q9NXA8,443103,0
24433,Q9NXA8,446220,0
24434,Q9NXA8,516902,0
24435,Q9NXA8,605266,0
24436,Q9NXA8,638034,0
24437,Q9NXA8,2733785,0
24438,Q9NXA8,3976006,0
24439,Q9NXA8,4615423,0
24440,Q9NXA8,5280352,0
24441,Q9NXA8,5281168,0
24442,Q9NXA8,5281877,0
24443,Q9NXA8,5283314,0
24444,Q9NXA8,5283316,0
24445,Q9NXA8,5283334,0
24446,Q9NXA8,5319022,0
24447,Q9NXA8,5354833,0
24448,Q9NXA8,5362620,0
24449,Q9NXA8,5388781,0
24450,Q9NXA8,5462309,0
24451,Q9NXA8,6427080,0
24452,Q9NXA8,6439929,0
24453,Q9NXA8,6439956,0
24454,Q9NXA8,9549284,0
24455,Q9NXA8,162506461,0
24456,Q9NXA8,176,0
24457,Q9NXA8,187,0
24458,Q9NXA8,338,0
24459,Q9NXA8,370,0
24460,Q9NXA8,673,0
24461,Q9NXA8,712,0
24462,Q9NXA8,760,0
24463,Q9NXA8,783,0
24464,Q9NXA8,864,0
24465,Q9NXA8,880,0
24466,Q9NXA8,946,0
24467,Q9NXA8,970,0
24468,Q9NXA8,971,0
24469,Q9NXA8,996,0
24470,Q9NXA8,1032,0
24471,Q9NXA8,1123,0
24472,Q9NXA8,1340,0
24473,Q9NXA8,1615,0
24474,Q9NXA8,1678,0
24475,Q9NXA8,1917,0
24476,Q9NXA8,2072,0
24477,Q9NXA8,2146,0
24478,Q9NXA8,2244,0
24479,Q9NXA8,2331,0
24480,Q9NXA8,2399,0
24481,Q9NXA8,2754,0
24482,Q9NXA8,2765,0
24483,Q9NXA8,2913,0
24484,Q9NXA8,3501,0
24485,Q9NXA8,3767,0
24486,Q9NXA8,4075,0
24487,Q9NXA8,4624,0
24489,Q9NXA8,4946,0
24490,Q9NXA8,5083,0
24491,Q9NXA8,5169,0
24494,Q9NXA8,5793,0
24495,Q9NXA8,5892,0
24496,Q9NXA8,5957,0
24497,Q9NXA8,6279,0
24498,Q9NXA8,6386,0
24499,Q9NXA8,6468,0
24500,Q9NXA8,6741,0
24501,Q9NXA8,6786,0
24502,Q9NXA8,7237,0
24503,Q9NXA8,7845,0
24504,Q9NXA8,8028,0
24505,Q9NXA8,8133,0
24506,Q9NXA8,8249,0
24507,Q9NXA8,8295,0
24508,Q9NXA8,8344,0
24509,Q9NXA8,8346,0
24510,Q9NXA8,8722,0
24511,Q9NXA8,9903,0
24512,Q9NXA8,10281,0
24513,Q9NXA8,10783,0
24514,Q9NXA8,10917,0
24515,Q9NXA8,11080,0
24516,Q9NXA8,11442,0
24517,Q9NXA8,12284,0
24518,Q9NXA8,12594,0
24519,Q9NXA8,12733,0
24520,Q9NXA8,13101,0
24521,Q9NXA8,13700,0
24522,Q9NXA8,13804,0
24523,Q9NXA8,14982,0
24524,Q9NXA8,15074,0
24525,Q9NXA8,16315,0
24527,Q9NXA8,19910,0
24528,Q9NXA8,22880,0
24529,Q9NXA8,23930,0
24530,Q9NXA8,24814,0
24531,Q9NXA8,27287,0
24532,Q9NXA8,30692,0
24533,Q9NXA8,31200,0
24534,Q9NXA8,31254,0
24535,Q9NXA8,31553,0
24536,Q9NXA8,37517,0
24537,Q9NXA8,38012,0
24538,Q9NXA8,41322,0
24539,Q9NXA8,65126,0
24540,Q9NXA8,66065,0
24541,Q9NXA8,69785,0
24542,Q9NXA8,72277,0
24543,Q9NXA8,72300,0
24544,Q9NXA8,73548,0
24545,Q9NXA8,91520,0
24546,Q9NXA8,105075,0
24547,Q9NXA8,107807,0
24548,Q9NXA8,107905,0
24549,Q9NXA8,122162,0
24550,Q9NXA8,126402,0
24551,Q9NXA8,134601,0
24552,Q9NXA8,159278,0
24553,Q9NXA8,159832,0
24555,Q9NXA8,177014,0
24556,Q9NXA8,180081,0
24557,Q9NXA8,198016,0
24558,Q9NXA8,199402,0
24559,Q9NXA8,399457,0
24560,Q9NXA8,439924,0
24561,Q9NXA8,441923,0
24562,Q9NXA8,442089,0
24563,Q9NXA8,442424,0
24564,Q9NXA8,443955,0
24565,Q9NXA8,444679,0
24566,Q9NXA8,445639,0
24567,Q9NXA8,446378,0
24568,Q9NXA8,449241,0
24569,Q9NXA8,452967,0
24570,Q9NXA8,454202,0
24571,Q9NXA8,503737,0
24572,Q9NXA8,637566,0
24573,Q9NXA8,638278,0
24574,Q9NXA8,638877,0
24575,Q9NXA8,667639,0
24576,Q9NXA8,717531,0
24577,Q9NXA8,1013376,0
24578,Q9NXA8,1376645,0
24579,Q9NXA8,1376646,0
24580,Q9NXA8,1403654,0
24581,Q9NXA8,1882365,0
24582,Q9NXA8,2723872,0
24583,Q9NXA8,2827646,0
24584,Q9NXA8,3034368,0
24585,Q9NXA8,3034747,0
24586,Q9NXA8,3086007,0
24587,Q9NXA8,3153421,0
24588,Q9NXA8,3154530,0
24590,Q9NXA8,4262314,0
24591,Q9NXA8,5273284,0
24592,Q9NXA8,5280360,0
24593,Q9NXA8,5280363,0
24594,Q9NXA8,5280378,0
24595,Q9NXA8,5280448,0
24596,Q9NXA8,5281222,0
24597,Q9NXA8,5281232,0
24598,Q9NXA8,5281426,0
24599,Q9NXA8,5281643,0
24600,Q9NXA8,5281672,0
24601,Q9NXA8,5281717,0
24602,Q9NXA8,5281718,0
24603,Q9NXA8,5281793,0
24604,Q9NXA8,5281873,0
24605,Q9NXA8,5284484,0
24606,Q9NXA8,5311035,0
24607,Q9NXA8,5319925,0
24608,Q9NXA8,5362129,0
24609,Q9NXA8,5460048,0
24610,Q9NXA8,5490884,0
24611,Q9NXA8,5494506,0
24612,Q9NXA8,6400741,0
24613,Q9NXA8,6436393,0
24614,Q9NXA8,6438135,0
24615,Q9NXA8,6443207,0
24616,Q9NXA8,6451084,0
24617,Q9NXA8,6914657,0
24618,Q9NXA8,6918456,0
24619,Q9NXA8,6918840,0
24620,Q9NXA8,9793848,0
24621,Q9NXA8,9803963,0
24622,Q9NXA8,9861219,0
24623,Q9NXA8,9893571,0
24624,Q9NXA8,10070746,0
24625,Q9NXA8,10096344,0
24626,Q9NXA8,10111831,0
24627,Q9NXA8,10331844,0
24628,Q9NXA8,11213350,0
24629,Q9NXA8,11468733,0
24630,Q9NXA8,11499198,0
24631,Q9NXA8,11815492,0
24632,Q9NXA8,11957499,0
24633,Q9NXA8,12855920,0
24634,Q9NXA8,13753772,0
24636,Q9NXA8,15558498,0
24637,Q9NXA8,16759173,0
24638,Q9NXA8,16760346,0
24639,Q9NXA8,18477728,0
24640,Q9NXA8,23725625,0
24641,Q9NXA8,23928102,0
24642,Q9NXA8,24180124,0
24643,Q9NXA8,24180125,0
24644,Q9NXA8,24180126,0
24645,Q9NXA8,24978544,0
24646,Q9NXA8,25104564,0
24647,Q9NXA8,25108829,0
24648,Q9NXA8,25114442,0
24649,Q9NXA8,25195294,0
24650,Q9NXA8,25232708,0
24651,Q9NXA8,42617955,0
24652,Q9NXA8,42617956,0
24653,Q9NXA8,42617957,0
24654,Q9NXA8,42617958,0
24655,Q9NXA8,42617959,0
24656,Q9NXA8,42617960,0
24657,Q9NXA8,42617961,0
24658,Q9NXA8,42617962,0
24659,Q9NXA8,42617963,0
24660,Q9NXA8,42617964,0
24661,Q9NXA8,42617965,0
24662,Q9NXA8,42617966,0
24663,Q9NXA8,42617967,0
24664,Q9NXA8,42617968,0
24665,Q9NXA8,42617969,0
24666,Q9NXA8,42617970,0
24667,Q9NXA8,42617971,0
24668,Q9NXA8,42617972,0
24669,Q9NXA8,42617973,0
24670,Q9NXA8,42617974,0
24671,Q9NXA8,44144477,0
24672,Q9NXA8,44405122,0
24673,Q9NXA8,46209133,0
24674,Q9NXA8,46245047,0
24675,Q9NXA8,49871498,0
24676,Q9NXA8,60201873,0
24677,Q9NXA8,60201874,0
24678,Q9NXA8,60201875,0
24679,Q9NXA8,60201876,0
24680,Q9NXA8,71654771,0
24682,Q9NXA8,76957227,0
24684,Q9NXA8,133082063,0
24685,Q9NXA8,135461039,0
24686,Q9NXA8,135491748,0
24687,Q9NXA8,135503520,0
24688,Q9NXA8,135659046,0
24689,Q9NXA8,323,0
24690,Q9NXA8,700,0
24691,Q9NXA8,938,0
24692,Q9NXA8,1242,0
24693,Q9NXA8,1483,0
24694,Q9NXA8,1639,0
24695,Q9NXA8,1674,0
24696,Q9NXA8,2153,0
24697,Q9NXA8,3346,0
24699,Q9NXA8,3823,0
24700,Q9NXA8,5323,0
24701,Q9NXA8,5826,0
24702,Q9NXA8,6113,0
24703,Q9NXA8,8425,0
24704,Q9NXA8,93004,0
24705,Q9NXA8,133538,0
24706,Q9NXA8,154083,0
24707,Q9NXA8,155166,0
24708,Q9NXA8,161282,0
24709,Q9NXA8,245005,0
24710,Q9NXA8,369401,0
24711,Q9NXA8,802800,0
24712,Q9NXA8,1162727,0
24713,Q9NXA8,1264500,0
24714,Q9NXA8,1328033,0
24716,Q9NXA8,3153427,0
24717,Q9NXA8,9952884,0
24718,Q9NXA8,10404587,0
24719,Q9NXA8,12788231,0
24720,Q9NXA8,16739648,0
24721,Q9NXA8,16755649,0
24722,Q9NXA8,21924997,0
24723,Q9NXA8,44559101,0
24724,Q9NXA8,49847118,0
24725,Q9NXA8,49847188,0
24726,Q9NXA8,49847196,0
24731,Q9NXA8,402,0
24732,Q9NXA8,6022,0
24733,Q9NXA8,7305,0
24734,Q9NXA8,9415,0
24735,Q9NXA8,12446,0
24736,Q9NXA8,12550,0
24737,Q9NXA8,28015,0
24738,Q9NXA8,64987,0
24739,Q9NXA8,72303,0
24740,Q9NXA8,75324,0
24741,Q9NXA8,95692,0
24743,Q9NXA8,150459,0
24744,Q9NXA8,208902,0
24746,Q9NXA8,5040063,0
24747,Q9NXA8,5281650,0
24748,Q9NXA8,6451798,0
24749,Q9NXA8,9888075,0
24750,Q9NXA8,9976842,0
24751,Q9NXA8,10460379,0
24752,Q9NXA8,11650986,0
24753,Q9NXA8,24866733,0
24754,Q9NXA8,46937261,0
24755,Q9NXA8,57339251,0
24758,Q9NXA8,854,0
24759,Q9NXA8,5954,0
24760,Q9NXA8,9864378,0
24761,Q9NXA8,11388558,0
24772,Q9NXA8,73292338,0
24773,Q9NXA8,73292335,0
24774,Q9NXA8,73291970,0
24775,Q9NXA8,91663534,0
24776,Q9NXA8,24772043,0
24777,Q9NXA8,57395073,0
24778,Q9NXA8,57398602,0
24779,Q9NXA8,57395075,0
24780,Q9NXA8,57345650,0
24781,Q9NXA8,86762743,0
24782,Q9NXA8,54590961,0
24783,Q9NXA8,54590963,0
24784,Q9NXA8,54591044,0
24785,Q9NXA8,54591047,0
24786,Q9NXA8,54591048,0
24788,Q9NXA8,49847039,0
24789,Q9NXA8,49847264,0
24790,Q9NXA8,90936478,0
24791,Q9NXA8,57398538,0
24792,Q9NXA8,54757991,0
24793,Q9NXA8,54669816,0
24794,Q9NXA8,57391608,0
24795,Q9NXA8,57400270,0
24796,Q9NXA8,49847120,0
24797,Q9NXA8,49847270,0
24798,Q9NXA8,49847186,0
24799,Q9NXA8,49847190,0
24800,Q9NXA8,49847192,0
24801,Q9NXA8,49847124,0
24802,Q9NXA8,49847272,0
24803,Q9NXA8,49806788,0
24804,Q9NXA8,57392691,0
24805,Q9NXA8,57403131,0
24806,Q9NXA8,44138107,0
24807,Q9NXA8,44591533,0
24808,Q9NXA8,44591510,0
24809,Q9NXA8,70676626,0
24810,Q9NXA8,70676625,0
24811,Q9NXA8,70676624,0
24812,Q9NXA8,70676623,0
24813,Q9NXA8,70676622,0
24814,Q9NXA8,70676484,0
24815,Q9NXA8,70676483,0
24816,Q9NXA8,46231289,0
24817,Q9NXA8,44591509,0
24818,Q9NXA8,44591883,0
24819,Q9NXA8,1114244,0
24820,Q9NXA8,71458835,0
24821,Q9NXA8,45486324,0
24822,Q9NXA8,5511942,0
24823,Q9NXA8,694858,0
24824,Q9NXA8,5397113,0
24825,Q9NXA8,42626405,0
24827,Q9NXA8,96455,0
24828,Q9NXA8,44138532,0
24829,Q9NXA8,45483031,0
24830,Q9NXA8,3943541,0
24831,Q9NXA8,70676792,0
24832,Q9NXA8,70676628,0
24833,Q9NXA8,70676627,0
24834,Q9NXA8,12761967,0
24835,Q9NXA8,134139976,0
24836,Q9NXA8,3205822,0
24837,Q9NXA8,16073643,0
24838,Q9NXA8,11694306,0
24839,Q9NXA8,4238838,0
24840,Q9NXA8,68509298,0
24841,Q9NXA8,3274235,0
24842,Q9NXA8,3290567,0
24843,Q9NXA8,5346620,0
24844,Q9NXA8,4386,0
24845,Q9NXA8,67523832,0
24847,Q9NXA8,3459836,0
24848,Q9NXA8,2834642,0
24849,Q9NXA8,66541,0
24850,Q9NXA8,134133370,0
24851,Q9NXA8,1915791,0
24852,Q9NXA8,98185391,0
24853,Q9NXA8,6459022,0
24854,Q9NXA8,441298,0
24855,Q9NXA8,134144404,0
24856,Q9NXA8,10428959,0
24858,Q9NXA8,21399939,0
24859,Q9NXA8,6918866,0
24860,Q9NXA8,134137237,0
24861,Q9NXA8,16073617,0
24862,Q9NXA8,44427280,0
24863,Q9NXA8,5811220,0
24864,Q9NXA8,73333924,0
24865,Q9NXA8,73333808,0
24866,Q9NXA8,73333807,0
24867,Q9NXA8,7403,0
24868,Q9NXA8,134132512,0
24870,Q9NXA8,134153152,0
24871,Q9NXA8,134132760,0
24873,Q9NXA8,134155806,0
24874,Q9NXA8,134148556,0
24875,Q9NXA8,134148882,0
24878,Q9NXA8,134130814,0
24879,Q9NXA8,134145576,0
24881,Q9NXA8,134141051,0
24882,Q9NXA8,707032,0
24883,Q9NXA8,71654914,0
24884,Q9NXA8,71654913,0
24885,Q9NXA8,71654912,0
24886,Q9NXA8,71654911,0
24887,Q9NXA8,71304815,0
24888,Q9NXA8,71654910,0
24889,Q9NXA8,71654909,0
24890,Q9NXA8,71654993,0
24891,Q9NXA8,71654992,0
24892,Q9NXA8,71654991,0
24893,Q9NXA8,71654990,0
24894,Q9NXA8,71654989,0
